"","hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"9588","Resort Hotel",1,52,2016,"December",51,17,1,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","436","NULL",0,"Transient-Party",27,0,1,"No-Show","2016-12-17"
"9589","Resort Hotel",1,53,2016,"December",51,17,1,1,1,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",43,0,2,"Canceled","2016-10-26"
"9590","Resort Hotel",1,52,2016,"December",51,17,1,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","436","NULL",0,"Transient-Party",27,0,1,"No-Show","2016-12-17"
"9591","Resort Hotel",1,53,2016,"December",51,17,1,1,1,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",43,0,2,"Canceled","2016-10-26"
"9592","Resort Hotel",1,79,2016,"December",51,17,2,2,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-12-04"
"9593","Resort Hotel",1,11,2016,"December",51,17,2,2,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",43,0,1,"No-Show","2016-12-17"
"9594","Resort Hotel",1,49,2016,"December",51,17,2,3,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",93,0,0,"Canceled","2016-10-29"
"9595","Resort Hotel",1,60,2016,"December",51,17,2,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",48,0,2,"Canceled","2016-11-01"
"9596","Resort Hotel",1,105,2016,"December",51,17,2,6,2,0,1,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-10-04"
"9597","Resort Hotel",1,14,2016,"December",51,17,3,6,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",86.22,0,1,"Canceled","2016-12-06"
"9598","Resort Hotel",1,200,2016,"December",51,17,6,12,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","314","NULL",0,"Transient",38.67,0,0,"Canceled","2016-06-03"
"9599","Resort Hotel",1,206,2016,"December",51,17,6,12,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","314","NULL",0,"Transient",34.8,0,0,"Canceled","2016-05-31"
"9600","Resort Hotel",1,52,2016,"December",52,18,2,2,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",56,0,0,"Canceled","2016-11-05"
"9601","Resort Hotel",1,52,2016,"December",52,18,2,2,1,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",43,0,0,"Canceled","2016-11-03"
"9602","Resort Hotel",1,92,2016,"December",52,18,2,5,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",83.06,0,0,"Canceled","2016-10-07"
"9603","Resort Hotel",1,95,2016,"December",52,18,3,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",42,0,0,"Canceled","2016-09-14"
"9604","Resort Hotel",1,21,2016,"December",52,19,1,0,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",48,0,1,"Canceled","2016-12-06"
"9605","Resort Hotel",1,0,2016,"December",52,19,1,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","184","NULL",0,"Transient",43,0,0,"Canceled","2016-12-19"
"9606","Resort Hotel",1,244,2016,"December",52,19,1,2,3,2,0,"HB","PRT","Direct","Direct",0,0,0,"H","H",1,"No Deposit","250","NULL",0,"Transient",144.57,0,0,"Canceled","2016-07-11"
"9607","Resort Hotel",1,30,2016,"December",52,19,1,2,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","314","NULL",0,"Transient",64.4,0,0,"Canceled","2016-12-19"
"9608","Resort Hotel",1,85,2016,"December",52,19,1,3,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",64.8,0,0,"Canceled","2016-09-25"
"9609","Resort Hotel",1,350,2016,"December",52,19,3,8,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",39,0,1,"Canceled","2016-10-24"
"9610","Resort Hotel",1,308,2016,"December",52,19,5,14,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",116.53,0,1,"Canceled","2016-02-22"
"9611","Resort Hotel",1,4,2016,"December",52,20,0,1,1,0,0,"BB","NULL","Corporate","Corporate",0,0,0,"A","D",0,"No Deposit","NULL","204",0,"Transient",30,0,2,"Canceled","2016-12-19"
"9612","Resort Hotel",1,19,2016,"December",52,20,0,1,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",48,0,0,"Canceled","2016-12-04"
"9613","Resort Hotel",1,4,2016,"December",52,20,0,1,1,0,0,"BB","NULL","Corporate","Corporate",0,0,0,"A","D",0,"No Deposit","NULL","204",0,"Transient",30,0,2,"Canceled","2016-12-19"
"9614","Resort Hotel",1,102,2016,"December",52,20,0,1,2,2,0,"BB","BRA","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",82,0,0,"Canceled","2016-09-12"
"9615","Resort Hotel",1,188,2016,"December",52,20,0,4,3,1,0,"BB","GBR","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",97,0,0,"Canceled","2016-08-16"
"9616","Resort Hotel",1,194,2016,"December",52,20,0,4,2,2,0,"BB","GBR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",87,0,0,"Canceled","2016-10-06"
"9617","Resort Hotel",1,172,2016,"December",52,20,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,1,"Canceled","2016-09-10"
"9618","Resort Hotel",1,208,2016,"December",52,20,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,0,"Canceled","2016-06-07"
"9619","Resort Hotel",1,250,2016,"December",52,20,2,7,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",88.4,0,0,"Canceled","2016-04-18"
"9620","Resort Hotel",1,250,2016,"December",52,20,2,7,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",88.4,0,0,"Canceled","2016-04-18"
"9621","Resort Hotel",1,250,2016,"December",52,20,2,7,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",88.4,0,0,"Canceled","2016-04-18"
"9622","Resort Hotel",1,250,2016,"December",52,20,2,7,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",88.4,0,0,"Canceled","2016-04-18"
"9623","Resort Hotel",1,250,2016,"December",52,20,2,7,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",88.4,0,0,"Canceled","2016-04-18"
"9624","Resort Hotel",1,0,2016,"December",52,21,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",43,0,0,"Canceled","2016-12-21"
"9625","Resort Hotel",1,226,2016,"December",52,21,0,1,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,1,"Canceled","2016-05-10"
"9626","Resort Hotel",1,2,2016,"December",52,21,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","146","NULL",0,"Transient",43,0,0,"Canceled","2016-12-20"
"9627","Resort Hotel",1,247,2016,"December",52,21,1,4,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-07-19"
"9628","Resort Hotel",1,84,2016,"December",52,21,2,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,2,"Canceled","2016-10-07"
"9629","Resort Hotel",1,75,2016,"December",52,21,2,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-10-07"
"9630","Resort Hotel",1,251,2016,"December",52,21,2,4,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-04-18"
"9631","Resort Hotel",1,126,2016,"December",52,21,4,11,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",50,0,0,"Canceled","2016-12-21"
"9632","Resort Hotel",1,1,2016,"December",52,22,0,1,1,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","5","NULL",0,"Transient",47.4,0,0,"Canceled","2016-12-22"
"9633","Resort Hotel",1,159,2016,"December",52,22,0,2,3,1,0,"BB","GBR","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",97,0,0,"Canceled","2016-07-16"
"9634","Resort Hotel",1,130,2016,"December",52,22,0,3,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",82.8,0,0,"Canceled","2016-12-14"
"9635","Resort Hotel",1,252,2016,"December",52,22,1,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-04-18"
"9636","Resort Hotel",1,252,2016,"December",52,22,2,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-04-18"
"9637","Resort Hotel",1,248,2016,"December",52,22,2,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-07-19"
"9638","Resort Hotel",1,252,2016,"December",52,22,2,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-04-18"
"9639","Resort Hotel",1,252,2016,"December",52,22,2,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-04-18"
"9640","Resort Hotel",1,248,2016,"December",52,22,2,3,1,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-07-19"
"9641","Resort Hotel",1,156,2016,"December",52,22,2,3,1,0,0,"BB","FRA","Direct","Direct",0,0,0,"E","E",0,"No Deposit","250","NULL",0,"Transient-Party",50.22,0,1,"Canceled","2016-11-15"
"9642","Resort Hotel",1,248,2016,"December",52,22,2,3,1,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,0,"Canceled","2016-07-19"
"9643","Resort Hotel",1,248,2016,"December",52,22,2,3,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",55.8,0,1,"Canceled","2016-07-19"
"9644","Resort Hotel",1,227,2016,"December",52,22,2,4,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",46.8,0,0,"Canceled","2016-05-12"
"9645","Resort Hotel",1,128,2016,"December",52,22,4,8,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",57.23,0,1,"Canceled","2016-08-19"
"9646","Resort Hotel",1,181,2016,"December",52,22,4,9,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",2,"No Deposit","240","NULL",0,"Transient",56.42,0,0,"Canceled","2016-07-05"
"9647","Resort Hotel",1,2,2016,"December",52,23,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",1,"No Deposit","154","NULL",0,"Transient",27,0,0,"Canceled","2016-12-23"
"9648","Resort Hotel",1,99,2016,"December",52,23,0,2,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",57.53,0,1,"Canceled","2016-09-24"
"9649","Resort Hotel",1,53,2016,"December",52,23,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240","NULL",0,"Transient",64,0,0,"Canceled","2016-12-06"
"9650","Resort Hotel",1,59,2016,"December",52,23,2,2,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",103,0,1,"Canceled","2016-12-06"
"9651","Resort Hotel",1,59,2016,"December",52,23,2,2,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",103,0,1,"Canceled","2016-12-06"
"9652","Resort Hotel",1,99,2016,"December",52,23,2,2,1,0,0,"BB","BLR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.4,0,0,"Canceled","2016-09-15"
"9653","Resort Hotel",1,73,2016,"December",52,23,2,2,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","240","NULL",0,"Transient-Party",81.9,0,1,"Canceled","2016-12-06"
"9654","Resort Hotel",1,57,2016,"December",52,23,2,3,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",56,0,4,"Canceled","2016-11-30"
"9655","Resort Hotel",1,57,2016,"December",52,23,2,3,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",56,0,4,"Canceled","2016-11-30"
"9656","Resort Hotel",1,88,2016,"December",52,23,2,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","6","NULL",0,"Transient",39.6,0,1,"Canceled","2016-10-03"
"9657","Resort Hotel",1,88,2016,"December",52,23,2,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","6","NULL",0,"Transient",39.6,0,1,"Canceled","2016-10-03"
"9658","Resort Hotel",1,91,2016,"December",52,23,2,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient-Party",75.6,0,1,"Canceled","2016-10-11"
"9659","Resort Hotel",1,91,2016,"December",52,23,2,4,2,1,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient-Party",75.6,0,1,"Canceled","2016-10-11"
"9660","Resort Hotel",1,91,2016,"December",52,23,2,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"G","G",3,"No Deposit","240","NULL",0,"Transient-Party",137.5,0,0,"Canceled","2016-10-11"
"9661","Resort Hotel",1,91,2016,"December",52,23,2,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient-Party",75.6,0,1,"Canceled","2016-10-11"
"9662","Resort Hotel",1,91,2016,"December",52,23,2,4,2,1,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","A",3,"No Deposit","240","NULL",0,"Transient-Party",75.6,0,1,"Canceled","2016-10-11"
"9663","Resort Hotel",1,90,2016,"December",52,23,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,0,"Canceled","2016-10-18"
"9664","Resort Hotel",1,90,2016,"December",52,23,2,5,2,2,0,"BB","GBR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",82,0,0,"Canceled","2016-10-18"
"9665","Resort Hotel",1,92,2016,"December",52,23,2,5,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",25.64,0,1,"Canceled","2016-11-20"
"9666","Resort Hotel",1,88,2016,"December",52,23,2,5,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",83.06,0,2,"Canceled","2016-10-13"
"9667","Resort Hotel",1,38,2016,"December",52,24,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",60,0,0,"Canceled","2016-11-16"
"9668","Resort Hotel",1,38,2016,"December",52,24,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",60,0,0,"Canceled","2016-11-16"
"9669","Resort Hotel",1,59,2016,"December",52,24,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",69,0,0,"Canceled","2016-11-19"
"9670","Resort Hotel",1,76,2016,"December",52,24,1,1,2,0,0,"BB","USA","Direct","Direct",0,0,0,"G","G",0,"No Deposit","250","NULL",0,"Transient",73.8,0,2,"Canceled","2016-10-31"
"9671","Resort Hotel",1,9,2016,"December",52,24,1,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"D","D",0,"No Deposit","NULL","270",0,"Transient",45,0,1,"No-Show","2016-12-24"
"9672","Resort Hotel",1,73,2016,"December",52,24,2,1,2,0,0,"HB","GBR","Direct","Direct",0,0,0,"E","E",1,"No Deposit","250","NULL",0,"Transient",104.73,0,0,"Canceled","2016-10-17"
"9673","Resort Hotel",1,168,2016,"December",52,24,2,1,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",77.4,0,2,"Canceled","2016-10-12"
"9674","Resort Hotel",1,79,2016,"December",52,24,2,3,2,0,0,"BB","MAR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-10-06"
"9675","Resort Hotel",1,79,2016,"December",52,24,2,3,2,0,0,"BB","MAR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-10-06"
"9676","Resort Hotel",1,79,2016,"December",52,24,2,3,2,0,0,"BB","MAR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-10-06"
"9677","Resort Hotel",1,4,2016,"December",52,24,2,3,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",65,0,1,"Canceled","2016-12-21"
"9678","Resort Hotel",1,18,2016,"December",52,24,2,3,2,1,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240","NULL",0,"Transient",90.5,0,1,"Canceled","2016-12-13"
"9679","Resort Hotel",1,131,2016,"December",52,24,2,5,1,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",52.33,0,0,"Canceled","2016-08-15"
"9680","Resort Hotel",1,226,2016,"December",52,24,2,5,1,0,0,"BB","AUT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",52.33,0,0,"Canceled","2016-06-27"
"9681","Resort Hotel",1,196,2016,"December",52,24,2,6,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",6,"No Deposit","240","NULL",0,"Transient",46.35,0,0,"Canceled","2016-06-28"
"9682","Resort Hotel",1,295,2016,"December",52,24,3,6,3,1,0,"BB","GBR","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",110.11,0,0,"Canceled","2016-03-04"
"9683","Resort Hotel",1,247,2016,"December",53,25,2,1,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",46.8,0,2,"Canceled","2016-12-14"
"9684","Resort Hotel",1,107,2016,"December",53,25,2,3,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","C",2,"No Deposit","240","NULL",0,"Transient",59.5,0,1,"Canceled","2016-12-08"
"9685","Resort Hotel",1,161,2016,"December",53,26,1,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","8","NULL",0,"Transient",37.8,0,0,"Canceled","2016-07-25"
"9686","Resort Hotel",1,62,2016,"December",53,26,1,1,2,2,0,"HB","PRT","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",136,0,1,"Canceled","2016-12-02"
"9687","Resort Hotel",1,91,2016,"December",53,26,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,0,"Canceled","2016-09-26"
"9688","Resort Hotel",1,15,2016,"December",53,26,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",65,0,1,"Canceled","2016-12-15"
"9689","Resort Hotel",1,83,2016,"December",53,26,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","242","NULL",0,"Transient",55.8,0,1,"Canceled","2016-12-13"
"9690","Resort Hotel",1,65,2016,"December",53,26,1,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",48,0,0,"Canceled","2016-10-23"
"9691","Resort Hotel",1,90,2016,"December",53,26,1,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-12-14"
"9692","Resort Hotel",1,155,2016,"December",53,26,1,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,2,"Canceled","2016-12-04"
"9693","Resort Hotel",1,168,2016,"December",53,26,1,4,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",91.44,0,0,"Canceled","2016-08-11"
"9694","Resort Hotel",1,161,2016,"December",53,26,1,5,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",49.2,0,2,"Canceled","2016-09-15"
"9695","Resort Hotel",1,126,2016,"December",53,26,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","314","NULL",0,"Transient-Party",51.22,0,0,"Canceled","2016-09-17"
"9696","Resort Hotel",1,98,2016,"December",53,26,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",109.03,0,1,"Canceled","2016-09-30"
"9697","Resort Hotel",1,172,2016,"December",53,26,2,5,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","240","NULL",0,"Transient",52.46,0,1,"Canceled","2016-10-09"
"9698","Resort Hotel",1,126,2016,"December",53,26,2,5,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","314","NULL",0,"Transient-Party",51.22,0,0,"Canceled","2016-09-17"
"9699","Resort Hotel",1,126,2016,"December",53,26,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","314","NULL",0,"Transient-Party",51.22,0,0,"Canceled","2016-09-17"
"9700","Resort Hotel",1,258,2016,"December",53,26,2,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","156","NULL",0,"Transient",81.01,0,0,"Canceled","2016-09-05"
"9701","Resort Hotel",1,172,2016,"December",53,26,2,5,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","240","NULL",0,"Transient",52.46,0,1,"Canceled","2016-10-09"
"9702","Resort Hotel",1,126,2016,"December",53,26,2,5,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","314","NULL",0,"Transient-Party",51.22,0,0,"Canceled","2016-09-17"
"9703","Resort Hotel",1,125,2016,"December",53,26,2,5,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","314","NULL",0,"Transient",56.88,0,0,"Canceled","2016-12-16"
"9704","Resort Hotel",1,288,2016,"December",53,26,3,6,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",96.4,0,0,"Canceled","2016-03-14"
"9705","Resort Hotel",1,288,2016,"December",53,26,3,6,2,2,0,"HB","GBR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",148.11,0,0,"Canceled","2016-03-14"
"9706","Resort Hotel",1,12,2016,"December",53,27,0,1,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",1,"No Deposit","NULL","421",0,"Transient",50.4,0,0,"Canceled","2016-12-24"
"9707","Resort Hotel",1,12,2016,"December",53,27,0,1,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",1,"No Deposit","NULL","421",0,"Transient",50.4,0,0,"Canceled","2016-12-24"
"9708","Resort Hotel",1,135,2016,"December",53,27,0,2,2,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,0,"Canceled","2016-11-22"
"9709","Resort Hotel",1,44,2016,"December",53,27,0,3,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",75,0,0,"Canceled","2016-11-13"
"9710","Resort Hotel",1,137,2016,"December",53,27,0,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",37.8,0,1,"Canceled","2016-12-01"
"9711","Resort Hotel",1,122,2016,"December",53,27,0,4,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",3,"No Deposit","240","NULL",0,"Transient",74.75,0,2,"Canceled","2016-11-27"
"9712","Resort Hotel",1,309,2016,"December",53,27,2,8,3,1,0,"BB","PRT","Direct","Direct",0,0,0,"H","H",0,"No Deposit","250","NULL",0,"Transient",116.4,0,0,"Canceled","2016-12-06"
